"block","mprec","pct_block"
"060971515042000","0110022",1
"060971515041002","0110022",1
"060971515043007","0110022",0.000175
"060971515042003","0110022",1
"060971517012016","0110022",0.000001
"060971515041006","0110022",0.000081
"060971515042005","0110022",1
"060971515042002","0110022",1
"060971515042014","0110022",1
"060971515042006","0110022",1
"060971515042007","0110022",1
"060971515042004","0110022",1
"060971515041004","0110022",1
"060971515042015","0110022",1
"060971515042009","0110022",1
"060971515042017","0110022",1
"060971515042013","0110022",1
"060971515042008","0110022",1
"060971515042010","0110022",1
"060971515042012","0110022",1
"060971515042011","0110022",1
"060971515042016","0110022",1
"060971515041012","0110022",1
"060971515041013","0110022",1
"060971515061000","0110022",0.000004
"060971515043000","0110022",0.001433
"060971515033005","0110022",0.000001
"060971515043000","0110022",0.002181
"060971526012015","0110021",1
"060971526015005","0110021",1
"060971526015003","0110021",1
"060971526015001","0110021",1
"060971526015000","0110021",1
"060971526012013","0110021",0.517004
"060971526012014","0110021",1
"060971525022000","0110021",0.000021
"060971526015007","0110021",1
"060971526015002","0110021",1
"060971526015004","0110021",1
"060971526015008","0110021",0.487504
"060971526015006","0110021",0.461001
"060971526015009","0110021",0.481259
"060971522051002","0110024",0.000020
"060971522042000","0110024",1
"060971522044000","0110024",0.000001
"060971522042001","0110024",1
"060971524011031","0110024",0.000004
"060971522042004","0110024",1
"060971522042002","0110024",1
"060971522042003","0110024",1
"060971522042011","0110024",1
"060971522042010","0110024",1
"060971522042012","0110024",1
"060971522042013","0110024",1
"060971522042006","0110024",0.606557
"060971522042005","0110024",0.079531
"060971537071008","0500258",0.083873
"060971515043000","0110023",0.000028
"060971515043014","0110023",1
"060971515043007","0110023",0.634146
"060971515043009","0110023",1
"060971515043008","0110023",1
"060971515043015","0110023",1
"060971515043010","0110023",0.383763
"060971515043011","0110023",0.020767
"060971543041164","0500257",0.482171
"060971537091004","0500257",0.837872
"060971537091005","0500257",1
"060971537091006","0500257",0.000009
"060971537091007","0500257",0.000002
"060971537071000","0500257",0.423362
"060971537071008","0500257",0.296184
"060971517011017","0110026",0.000001
"060971517011015","0110026",1
"060971517011010","0110026",1
"060971517011020","0110026",1
"060971517012000","0110026",0.000004
"060971517011016","0110026",0.604150
"060971517011019","0110026",0.591258
"060971517012013","0110026",0.000002
"060971526011029","0110025",0.000002
"060971525021001","0110025",0.000002
"060971525021007","0110025",1
"060971525021003","0110025",1
"060971525021004","0110025",0.293801
"060971525021005","0110025",0.000228
"060971525021013","0110025",0.000003
"060971525021006","0110025",0.000001
"060971525022006","0110025",0.000004
"060971525022004","0110025",0.000131
"060971525022003","0110025",0.259984
"060971537112017","0500259",1
"060971537112002","0500259",1
"060971537051018","0500259",0.211588
"060971537051019","0500259",0.000004
"060971537112007","0500259",1
"060971537112005","0500259",0.000014
"060971537112004","0500259",0.598519
"060971537112008","0500259",0.622186
"060971537112006","0500259",1
"060971537112014","0500259",1
"060971537112000","0500259",0.159513
"060971537112012","0500259",0.352030
"060971537111000","0500259",0.006922
"060971515041013","0110028",0.000001
"060971515032003","0110028",0.339756
"060971515041007","0110028",0.009571
"060971515041014","0110028",0.000049
"060971515063002","0110028",1
"060971515063000","0110028",1
"060971515031008","0110028",1
"060971515063001","0110028",1
"060971515064001","0110028",1
"060971515064006","0110028",1
"060971515064000","0110028",1
"060971515031007","0110028",1
"060971515064002","0110028",0.545177
"060971515064003","0110028",1
"060971515064008","0110028",1
"060971515064007","0110028",1
"060971515051012","0110028",0.000001
"060971515064009","0110028",0.000103
"060971515032005","0110028",1
"060971515031000","0110028",0.603107
"060971515033001","0110027",0.000001
"060971515033003","0110027",0.000002
"060971515033002","0110027",1
"060971515033011","0110027",0.000001
"060971515033014","0110027",0.000002
"060971515033008","0110027",1
"060971516023020","0110027",1
"060971515033009","0110027",1
"060971515033007","0110027",1
"060971515033004","0110027",1
"060971515033006","0110027",1
"060971515033005","0110027",1
"060971515033017","0110027",0.000021
"060971538101027","0500016",0.002691
"060971538101024","0500016",0.736067
"060971540002047","0500016",0.977251
"060971538101021","0500016",0.000013
"060971538101020","0500016",0.001208
"060971538101022","0500016",0.792714
"060971538101025","0500016",0.536720
"060971538101023","0500016",1
"060971538101027","0500016",0.997308
"060971538101026","0500016",0.000001
"060971538101021","0500015",0.244164
"060971538101011","0500015",0.000001
"060971540002049","0500018",0.001125
"060971538101013","0500018",0.039442
"060971538101021","0500018",0.520601
"060971538101020","0500018",0.000001
"060971538101020","0500017",0.000001
"060971538101011","0500017",0.200042
"060971538101014","0500017",0.592203
"060971538101015","0500017",0.173715
"060971538101018","0500017",0.000008
"060971538101016","0500017",0.000001
"060971537101014","0500250",1
"060971537101000","0500250",0.036773
"060971537101002","0500250",1
"060971537101004","0500250",1
"060971537101001","0500250",1
"060971537101006","0500250",1
"060971537101010","0500250",0.336571
"060971537101013","0500250",1
"060971537101005","0500250",1
"060971537101008","0500250",1
"060971537101009","0500250",1
"060971537101003","0500250",1
"060971537102000","0500250",0.125868
"060971537102006","0500250",1
"060971537102002","0500250",1
"060971537103001","0500250",0.233853
"060971537103000","0500250",0.249132
"060971537102005","0500250",1
"060971537102004","0500250",1
"060971537102007","0500250",1
"060971537103002","0500250",0.000074
"060971537102003","0500250",0.000001
"060971538101022","0500019",0.187200
"060971538101023","0500019",0.000001
"060971538101030","0500019",0.000002
"060971537102000","0500252",0.030326
"060971537091000","0500251",0.000001
"060971537092000","0500251",0.000005
"060971537101000","0500251",0.135783
"060971537101010","0500251",0.663431
"060971537092001","0500251",0.000010
"060971537102000","0500251",0.267002
"060971526012012","0110020",1
"060971543041096","0500254",0.305960
"060971543041136","0500254",1
"060971543041095","0500254",0.398118
"060971543041135","0500254",0.669274
"060971543041139","0500254",1
"060971543041137","0500254",1
"060971543041138","0500254",1
"060971543041143","0500254",0.680569
"060971543041164","0500254",0.252372
"060971543041162","0500254",0.768639
"060971543041142","0500254",0.003273
"060971543041141","0500254",0.006857
"060971543041166","0500254",1
"060971543041163","0500254",1
"060971537091004","0500254",0.128552
"060971543042008","0500254",1
"060971543041167","0500254",0.082006
"060971543042007","0500254",1
"060971543042006","0500254",0.346107
"060971543042004","0500254",1
"060971537071006","0500254",1
"060971537071023","0500254",1
"060971543042053","0500254",1
"060971537071005","0500254",1
"060971543042001","0500254",1
"060971543042000","0500254",0.196023
"060971543042003","0500254",0.700077
"060971537071002","0500254",1
"060971543042019","0500254",1
"060971537071004","0500254",1
"060971543042012","0500254",1
"060971537071000","0500254",0.576638
"060971543042020","0500254",0.997121
"060971543042017","0500254",1
"060971543042018","0500254",1
"060971543042016","0500254",0.983270
"060971537071019","0500254",1
"060971543042009","0500254",0.307508
"060971537071003","0500254",1
"060971543042036","0500254",1
"060971543042034","0500254",0.526890
"060971537071001","0500254",1
"060971543042035","0500254",1
"060971543042037","0500254",1
"060971537071007","0500254",1
"060971537071013","0500254",0.000001
"060971537071008","0500254",0.619937
"060971543044005","0500254",1
"060971537071014","0500254",0.000046
"060971543044000","0500254",1
"060971537071009","0500254",1
"060971543044007","0500254",1
"060971543044006","0500254",1
"060971543044010","0500254",0.000002
"060971537071018","0500254",1
"060971543044008","0500254",1
"060971543044009","0500254",1
"060971543044001","0500254",1
"060971543044002","0500254",1
"060971543044014","0500254",1
"060971543044003","0500254",1
"060971537071016","0500254",1
"060971543044004","0500254",1
"060971537071015","0500254",0.000002
"060971543044012","0500254",0.000002
"060971537071017","0500254",0.000009
"060971543044013","0500254",1
"060971543044015","0500254",0.000001
"060971537101000","0500253",0.006873
"060971537103001","0500253",0.000454
"060971537103000","0500253",0.010736
"060971543042016","0500256",0.016730
"060971543042009","0500256",0.146914
"060971543042034","0500256",0.473108
"060971543042010","0500256",1
"060971530064010","0500010",0.000002
"060971530064008","0500010",0.000002
"060971530064007","0500010",0.000001
"060971530064012","0500010",0.000001
"060971530064015","0500010",1
"060971537071017","0500255",1
"060971537054000","0500012",1
"060971538101030","0500012",0.000001
"060971538101028","0500012",0.000067
"060971537054002","0500012",0.000002
"060971538101022","0500011",0.000001
"060971538101023","0500011",0.000027
"060971537051020","0500011",0.446513
"060971538101029","0500011",1
"060971537051016","0500011",0.000003
"060971537054000","0500011",0.000001
"060971538101030","0500011",0.949531
"060971538101028","0500011",0.943066
"060971538101021","0500014",0.000001
"060971538112013","0500014",0.000001
"060971538101020","0500014",0.998789
"060971538101022","0500014",0.000006
"060971538101011","0500014",0.777263
"060971538101011","0500013",0.000007
"060971538101014","0500013",0.406656
"060971537054000","0500013",0.000001
"060971538101019","0500013",1
"060971538101018","0500013",0.992703
"060971537054001","0500013",0.991653
"060971537054002","0500013",0.000005
"060971537054017","0500013",0.006098
"060971512032011","0260020",0.000008
"060971512034003","0260020",0.000029
"060971512031001","0260020",1
"060971512031000","0260020",0.000001
"060971512031003","0260020",1
"060971512033000","0260020",0.000001
"060971512031002","0260020",1
"060971512033011","0260020",1
"060971512033009","0260020",0.000001
"060971513111000","0260020",0.000003
"060971512033010","0260020",1
"060971512032000","0260020",0.486658
"060971532023021","0260022",0.000008
"060971532023009","0260022",1
"060971532023020","0260022",0.000016
"060971512061003","0260022",1
"060971512032000","0260021",0.513342
"060971537091013","0500247",0.003463
"060971537102000","0500247",0.002922
"060971537103001","0500247",0.236345
"060971537103000","0500247",0.184214
"060971537102007","0500247",0.000004
"060971537092006","0500247",0.066036
"060971537092011","0500247",0.393396
"060971537102003","0500247",1
"060971537102001","0500247",0.438575
"060971537102010","0500247",1
"060971537102014","0500247",0.817092
"060971537102011","0500247",1
"060971537102009","0500247",1
"060971537102008","0500247",0.997785
"060971537102013","0500247",1
"060971537092008","0500247",1
"060971537102012","0500247",1
"060971537092013","0500247",1
"060971537092012","0500247",1
"060971537092014","0500247",1
"060971537092015","0500247",1
"060971537092009","0500247",1
"060971537092016","0500247",1
"060971537103015","0500247",1
"060971537092018","0500247",0.684874
"060971537103014","0500247",1
"060971537092017","0500247",1
"060971537091010","0500247",0.043710
"060971537081000","0500247",0.001716
"060971537092019","0500247",0.376334
"060971537092020","0500247",0.642378
"060971537091013","0500246",0.032320
"060971537091000","0500249",0.051412
"060971537101000","0500249",0.018944
"060971537092006","0500248",0.013573
"060971532023005","0500005",0.000001
"060971532023014","0500005",1
"060971532023015","0500005",1
"060971532023012","0500005",1
"060971532023013","0500005",1
"060971532023011","0500005",1
"060971532023001","0500005",0.000001
"060971532023010","0500005",1
"060971532023019","0500005",1
"060971533012017","0500005",1
"060971533012027","0500005",1
"060971532023007","0500005",0.000001
"060971532023002","0500005",0.370394
"060971533012028","0500005",0.000003
"060971532023021","0500004",1
"060971532023018","0500004",1
"060971533012028","0500004",1
"060971532023016","0500004",1
"060971532023017","0500004",1
"060971532023020","0500004",1
"060971532023022","0500004",1
"060971533012016","0500004",1
"060971535024001","0500007",0.000003
"060971535024000","0500007",0.005111
"060971514053010","0500006",0.000019
"060971532023001","0500006",0.874233
"060971513072009","0500006",0.392298
"060971513072008","0500006",0.000001
"060971513072007","0500006",1
"060971513072010","0500006",1
"060971532023002","0500006",0.000001
"060971532023006","0500006",0.000003
"060971513072011","0500006",0.000007
"060971530064008","0500009",1
"060971530064007","0500009",0.000049
"060971540002050","0500241",0.015854
"060971543041175","0500241",0.797065
"060971537091003","0500241",0.340566
"060971537051006","0500241",1
"060971537101011","0500241",1
"060971540002024","0500241",0.019153
"060971537051013","0500241",1
"060971537091014","0500241",1
"060971537091000","0500241",0.906752
"060971537051005","0500241",0.004272
"060971537091001","0500241",0.938816
"060971537091002","0500241",1
"060971537101000","0500241",0.505829
"060971537091013","0500241",0.390068
"060971537091007","0500241",0.612413
"060971537051001","0500008",0.019844
"060971537051007","0500008",0.000001
"060971537091013","0500240",0.000111
"060971537091013","0500240",0.059428
"060971537101000","0500240",0.035353
"060971537091000","0500243",0.027253
"060971537101000","0500243",0.000020
"060971537091000","0500242",0.013148
"060971537101000","0500242",0.046162
"060971537091013","0500242",0.025488
"060971537091013","0500245",0.122365
"060971537091013","0500244",0.010161
"060971537092001","0500244",0.190187
"060971537102000","0500244",0.063587
"060971537092002","0500244",1
"060971537092003","0500244",1
"060971537092007","0500244",1
"060971537092004","0500244",1
"060971537092005","0500244",1
"060971537092006","0500244",0.232028
"060971537092011","0500244",0.179507
"060971512034003","0260015",1
"060971512031001","0260015",0.000002
"060971512031003","0260015",0.000001
"060971512033000","0260015",1
"060971512033001","0260015",1
"060971512033009","0260015",1
"060971512033002","0260015",1
"060971512033010","0260015",0.000001
"060971512063021","0260014",0.109957
"060971512063000","0260014",0.008383
"060971512063023","0260014",1
"060971512063024","0260014",0.613463
"060971512063022","0260014",1
"060971513052002","0260014",0.000002
"060971512063028","0260014",0.536001
"060971512063001","0260014",0.000001
"060971512063002","0260014",0.000019
"060971535012005","0500001",0.727197
"060971535012013","0500001",1
"060971535012006","0500001",1
"060971535012007","0500001",1
"060971513115002","0260017",0.000338
"060971513115010","0260017",1
"060971513115006","0260017",1
"060971513115009","0260017",1
"060971513115007","0260017",1
"060971513115011","0260017",1
"060971513114004","0260017",1
"060971513114005","0260017",1
"060971513115008","0260017",1
"060971513115005","0260017",0.794964
"060971513112002","0260017",0.000019
"060971513115012","0260017",0.496239
"060971513115004","0260017",0.004841
"060971513112000","0260017",0.663656
"060971513115001","0260017",0.003497
"060971534031005","0500003",0.000004
"060971535012002","0500003",1
"060971534044011","0500003",0.000001
"060971534044010","0500003",0.000002
"060971535014000","0500003",0.007757
"060971535012004","0500003",0.000002
"060971535012000","0500003",0.980384
"060971535012003","0500003",1
"060971535012001","0500003",1
"060971535012011","0500003",1
"060971535012005","0500003",0.000001
"060971535012009","0500003",1
"060971535014001","0500003",0.056217
"060971513114000","0260016",0.000005
"060971513104007","0260016",0.000348
"060971513114001","0260016",0.483427
"060971513115010","0260016",0.000005
"060971513114002","0260016",1
"060971513112001","0260019",0.000007
"060971513111016","0260019",0.000003
"060971513113003","0260019",1
"060971513111004","0260019",1
"060971535012004","0500002",1
"060971535012008","0500002",1
"060971535012005","0500002",0.272801
"060971535012012","0500002",0.758404
"060971535014001","0500002",0.000001
"060971535012010","0500002",1
"060971535014005","0500002",0.153111
"060971513111004","0260018",0.000053
"060971513111000","0260018",0.000114
"060971513102006","0260018",0.981524
"060971513102005","0260018",0.000010
"060971513111010","0260018",1
"060971513111007","0260018",1
"060971513111008","0260018",1
"060971513111006","0260018",1
"060971513111016","0260018",1
"060971513111002","0260018",1
"060971513111003","0260018",1
"060971513111004","0260018",0.000003
"060971512031002","0260018",0.000002
"060971513111009","0260018",1
"060971513111000","0260018",0.214059
"060971513101003","0260018",0.000002
"060971513102006","0260018",0.018478
"060971513111000","0260018",0.002057
"060971543041098","0500281",0.711022
"060971543041099","0500281",1
"060971543041125","0500281",1
"060971543041124","0500281",1
"060971543041096","0500281",0.000048
"060971543041097","0500281",1
"060971543041114","0500281",1
"060971543041111","0500281",1
"060971543041112","0500281",1
"060971543071021","0500281",0.046607
"060971543041110","0500281",0.931718
"060971543041154","0500281",1
"060971543041115","0500281",0.913286
"060971543071031","0500281",0.269517
"060971543041113","0500281",1
"060971543041123","0500281",0.996598
"060971543041135","0500281",0.000031
"060971543041146","0500281",0.012461
"060971543041153","0500281",0.756203
"060971543041116","0500281",0.463835
"060971543041130","0500281",0.000216
"060971543041133","0500281",1
"060971543041144","0500281",1
"060971543041147","0500281",1
"060971543041145","0500281",0.000001
"060971543041121","0500281",1
"060971543041148","0500281",1
"060971543071038","0500281",0.048226
"060971543041150","0500281",1
"060971543041131","0500281",1
"060971543041149","0500281",1
"060971543041129","0500281",1
"060971543041128","0500281",1
"060971543041126","0500281",1
"060971543041122","0500281",1
"060971543041152","0500281",0.000001
"060971543041127","0500281",1
"060971543042024","0500281",0.000002
"060971543042023","0500281",0.178299
"060971536023003","0500280",0.000005
"060971536023002","0500280",0.000003
"060971536023013","0500280",0.999922
"060971536023012","0500280",0.000001
"060971536023014","0500280",0.824715
"060971536023015","0500280",1
"060971536023017","0500280",0.000002
"060971535023004","0500280",0.000001
"060971536023014","0500280",0.000009
"060971536023013","0500280",0.000062
"060971536023013","0500280",0.000011
"060971512063021","0260011",0.167229
"060971512061022","0260011",0.098612
"060971512063007","0260011",0.000004
"060971512061018","0260010",0.434092
"060971512061020","0260010",0.886978
"060971512061016","0260010",1
"060971512061015","0260010",1
"060971513051004","0260010",1
"060971512061024","0260010",1
"060971512061021","0260010",1
"060971512061017","0260010",1
"060971513051005","0260010",0.000001
"060971512063021","0260010",0.549134
"060971512061023","0260010",1
"060971512061022","0260010",0.901388
"060971512063000","0260010",0.991615
"060971512061019","0260013",0.424507
"060971512061018","0260013",0.160957
"060971512061020","0260013",0.113007
"060971512063021","0260013",0.003639
"060971512063021","0260012",0.123405
"060971512063026","0260012",1
"060971512063025","0260012",1
"060971512063027","0260012",1
"060971512063024","0260012",0.386537
"060971512063028","0260012",0.455093
"060971512063002","0260012",0.000014
"060971534052007","0500279",1
"060971534053007","0500279",0.000026
"060971536023008","0500279",0.123344
"060971534052008","0500279",0.000001
"060971534052010","0500279",0.000025
"060971538041000","0490003",0.000001
"060971538042000","0490003",0.000004
"060971538041003","0490003",1
"060971538041007","0490003",1
"060971538041006","0490003",1
"060971538042003","0490003",0.000001
"060971538041005","0490003",0.000001
"060971538041008","0490003",0.000001
"060971538042002","0490003",0.039867
"060971538041009","0490003",1
"060971538042013","0490003",1
"060971538042011","0490003",1
"060971538063000","0490003",0.000461
"060971538041012","0490003",1
"060971538041011","0490003",1
"060971538083000","0490003",0.000006
"060971538042012","0490003",0.093554
"060971538041010","0490003",0.501184
"060971538042008","0490003",0.403770
"060971533012010","0500038",1
"060971534032018","0500038",0.000008
"060971534032011","0500038",0.000002
"060971534032008","0500038",0.390897
"060971534032008","0500038",0.000002
"060971539042028","0490002",0.394950
"060971539042014","0490002",1
"060971539042030","0490002",0.000002
"060971539042013","0490002",0.000022
"060971539042027","0490002",0.479143
"060971538103000","0490002",0.000004
"060971538101009","0490002",0.000001
"060971538101033","0490002",0.433815
"060971533012005","0500037",0.006085
"060971534032018","0500037",0.000012
"060971534032008","0500037",0.608618
"060971534032013","0500037",0.000002
"060971533012004","0500037",1
"060971534032010","0500037",1
"060971534032022","0500037",0.000123
"060971534032019","0500037",0.000007
"060971538072011","0490005",0.000001
"060971538042002","0490005",0.184349
"060971538063000","0490005",0.427225
"060971538042012","0490005",0.000014
"060971538042010","0490005",1
"060971538042009","0490005",1
"060971538041010","0490005",0.498816
"060971538063002","0490005",0.986162
"060971538042008","0490005",0.596230
"060971538042006","0490005",1
"060971538071008","0490005",0.000001
"060971538063003","0490005",1
"060971538063006","0490005",1
"060971538041013","0490005",1
"060971538063004","0490005",1
"060971538063005","0490005",1
"060971538063007","0490005",1
"060971538041014","0490005",1
"060971538082000","0490005",0.000002
"060971538082001","0490005",0.000007
"060971538061004","0490004",1
"060971538072003","0490004",0.942259
"060971538061003","0490004",1
"060971538061002","0490004",1
"060971538061000","0490004",0.784584
"060971538061001","0490004",1
"060971538063000","0490004",0.175353
"060971538063002","0490004",0.005827
"060971535024004","0500039",0.812289
"060971535024023","0500039",0.189256
"060971535024003","0500039",0.000002
"060971535024000","0500039",0.005132
"060971535024005","0500039",0.000001
"060971535024013","0500039",1
"060971535024015","0500039",0.000127
"060971535024014","0500039",0.000006
"060971514032018","0300025",1
"060971514032017","0300025",0.000001
"060971543042015","0500272",0.000005
"060971543071024","0500272",0.000001
"060971543071039","0500272",0.037841
"060971543042021","0500272",0.517064
"060971543042022","0500272",0.492029
"060971543042028","0500272",1
"060971543042027","0500272",0.000018
"060971543071048","0500272",0.852062
"060971543042029","0500272",1
"060971543042025","0500272",1
"060971543042026","0500272",0.000005
"060971543042051","0500272",0.000001
"060971527015000","0490007",1
"060971543041060","0500271",0.493256
"060971543041056","0500271",1
"060971543041065","0500271",1
"060971543041066","0500271",1
"060971543041084","0500271",1
"060971543041057","0500271",1
"060971543041077","0500271",0.492870
"060971543041083","0500271",1
"060971543041085","0500271",1
"060971543041058","0500271",0.508460
"060971514053018","0300024",1
"060971514053017","0300024",1
"060971514053016","0300024",1
"060971538091025","0490006",0.000002
"060971538091023","0490006",1
"060971538091022","0490006",1
"060971538091024","0490006",1
"060971543071014","0500274",0.001318
"060971543071043","0500274",1
"060971543071030","0500274",0.077153
"060971543071044","0500274",1
"060971543071045","0500274",1
"060971543071036","0500274",1
"060971543071035","0500274",0.176983
"060971543071047","0500274",1
"060971543071015","0500274",0.995706
"060971543071046","0500274",1
"060971538063009","0490009",0.000001
"060971538063008","0490009",0.000003
"060971538082000","0490009",0.000002
"060971538082004","0490009",1
"060971538082003","0490009",1
"060971538082001","0490009",0.000001
"060971538082002","0490009",0.930774
"060971538082005","0490009",1
"060971538092004","0490009",0.000001
"060971538111007","0490008",0.107011
"060971538113000","0490008",0.321218
"060971538113001","0490008",1
"060971538113003","0490008",1
"060971538113008","0490008",1
"060971538113013","0490008",1
"060971538113005","0490008",1
"060971538113002","0490008",1
"060971538113006","0490008",1
"060971538113010","0490008",1
"060971538113004","0490008",1
"060971538113009","0490008",1
"060971538113016","0490008",1
"060971538113007","0490008",1
"060971538113012","0490008",1
"060971538113011","0490008",1
"060971538113018","0490008",1
"060971538113017","0490008",1
"060971538112005","0490008",1
"060971538112004","0490008",1
"060971538112003","0490008",1
"060971538113023","0490008",0.000006
"060971538112002","0490008",1
"060971538112001","0490008",1
"060971538112000","0490008",1
"060971538113014","0490008",1
"060971538113015","0490008",1
"060971538113019","0490008",0.000001
"060971538112006","0490008",0.000001
"060971530021002","0500273",0.000034
"060971530021003","0500273",0.000101
"060971530021001","0500273",0.000001
"060971530021000","0500273",0.997041
"060971530021004","0500273",1
"060971530024010","0500273",0.000003
"060971530021005","0500273",0.998978
"060971530021006","0500273",0.000008
"060971530021000","0500273",0.002919
"060971530024010","0500273",0.000001
"060971530021005","0500273",0.001022
"060971543041153","0500276",0.000001
"060971543071014","0500276",0.000629
"060971543071038","0500276",0.487746
"060971543071040","0500276",1
"060971543071029","0500276",0.000005
"060971543071037","0500276",0.587843
"060971543041126","0500276",0.000007
"060971543041122","0500276",0.000001
"060971543042024","0500276",0.000002
"060971543042023","0500276",0.821699
"060971543071024","0500276",0.000002
"060971543071025","0500276",1
"060971543071039","0500276",0.962159
"060971543071027","0500276",0.995031
"060971543071028","0500276",0.888393
"060971543071041","0500276",0.706019
"060971543071026","0500276",0.998773
"060971543042021","0500276",0.482936
"060971543042022","0500276",0.507971
"060971543071048","0500276",0.144838
"060971534031003","0500275",0.208179
"060971534031005","0500275",0.000001
"060971537122000","0500030",0.746869
"060971538101017","0500030",0.000001
"060971537122001","0500030",0.000003
"060971529061005","0500030",0.319754
"060971529061007","0500030",0.301878
"060971537122003","0500030",0.000001
"060971534041007","0500278",1
"060971534041006","0500278",1
"060971535021003","0500278",0.000001
"060971543071010","0500277",0.000001
"060971543071022","0500277",1
"060971543071023","0500277",0.982306
"060971543071021","0500277",0.495978
"060971543071016","0500277",0.778338
"060971543071032","0500277",0.185473
"060971543071017","0500277",0.995930
"060971543071018","0500277",0.144085
"060971543071014","0500277",0.000001
"060971530053003","0500032",1
"060971530053004","0500032",1
"060971530053005","0500031",1
"060971530053003","0500031",0.000001
"060971530053006","0500031",1
"060971530053007","0500031",1
"060971530053008","0500031",0.000001
"060971535021003","0500034",0.000001
"060971535024000","0500034",0.685165
"060971530053002","0500033",1
"060971530053001","0500033",1
"060971539042028","0490001",0.000001
"060971538103003","0490001",1
"060971538103000","0490001",1
"060971538101009","0490001",0.000001
"060971538103002","0490001",1
"060971538101033","0490001",0.566171
"060971538103001","0490001",1
"060971538102000","0490001",0.019191
"060971533012003","0500036",0.000001
"060971534032010","0500036",0.000001
"060971534032015","0500036",1
"060971534032017","0500036",1
"060971534032016","0500036",1
"060971534032014","0500036",0.409137
"060971535012005","0500035",0.000001
"060971535012013","0500035",0.000004
"060971535012006","0500035",0.000001
"060971535012007","0500035",0.000031
"060971535024000","0500035",0.304481
"060971535024002","0500035",0.000002
"060971514052004","0300021",0.780775
"060971514052003","0300021",0.000001
"060971514052004","0300021",0.004792
"060971514032037","0300020",0.000002
"060971513092000","0300020",1
"060971513092005","0300020",0.340085
"060971513092001","0300020",0.000005
"060971513093000","0300020",1
"060971515052010","0300020",0.000007
"060971513093001","0300020",1
"060971513083001","0300020",0.000001
"060971513093002","0300020",1
"060971513093003","0300020",0.000006
"060971514052004","0300023",0.077732
"060971514053008","0300023",1
"060971514053005","0300023",1
"060971514053006","0300023",1
"060971514053007","0300023",1
"060971514053004","0300023",0.404249
"060971543041037","0500270",1
"060971543041008","0500270",0.001205
"060971543041038","0500270",0.999497
"060971543041005","0500270",0.117406
"060971543041041","0500270",1
"060971543041036","0500270",1
"060971543041006","0500270",0.360548
"060971543041055","0500270",1
"060971543041058","0500270",0.000011
"060971543041039","0500270",1
"060971543041053","0500270",0.000001
"060971543041052","0500270",1
"060971514053012","0300022",0.251680
"060971514053018","0300022",0.000006
"060971514053020","0300022",1
"060971514053019","0300022",1
"060971514053015","0300022",0.157082
"060971514053021","0300022",0.967723
"060971514053010","0300022",0.684401
"060971514053014","0300022",1
"060971514053011","0300022",0.000006
"060971532023001","0300022",0.000010
"060971513072009","0300022",0.000002
"060971513072008","0300022",0.330216
"060971543041082","0500269",0.998303
"060971543041081","0500269",1
"060971543041079","0500269",1
"060971543041080","0500269",1
"060971543041060","0500269",0.506744
"060971543041001","0500269",1
"060971543041004","0500269",1
"060971543041077","0500269",0.507124
"060971543041091","0500269",1
"060971543041090","0500269",1
"060971540001015","0500269",0.000188
"060971543041086","0500269",1
"060971543041078","0500269",1
"060971543041002","0500269",1
"060971543041179","0500269",0.994584
"060971543041003","0500269",1
"060971543041059","0500269",1
"060971542021030","0500269",0.000002
"060971543041180","0500269",0.000005
"060971543041058","0500269",0.491528
"060971543041000","0500269",1
"060971543041179","0500269",0.005416
"060971543041007","0500268",0.976945
"060971542021018","0500268",0.000008
"060971542021017","0500268",0.001016
"060971543041182","0500268",0.788395
"060971543041008","0500268",0.000001
"060971543041038","0500268",0.000503
"060971543041181","0500268",1
"060971543041005","0500268",0.882259
"060971542021028","0500268",0.000002
"060971543041006","0500268",0.639452
"060971543041180","0500268",1
"060971543041058","0500268",0.000001
"060971543041005","0500268",0.000006
"060971543041005","0500268",0.000006
"060971543041005","0500268",0.000005
"060971529043014","0500027",1
"060971529043012","0500027",1
"060971529043013","0500027",1
"060971529043005","0500027",0.000021
"060971529043011","0500027",0.000035
"060971529043000","0500026",0.000003
"060971529043004","0500026",1
"060971529043006","0500026",1
"060971537051017","0500261",0.000001
"060971537112003","0500261",0.061757
"060971537112000","0500261",0.654138
"060971537112012","0500261",0.033314
"060971537112016","0500261",0.966662
"060971537112001","0500261",1
"060971537051020","0500261",0.064695
"060971537053000","0500261",0.452024
"060971537111002","0500261",1
"060971537111006","0500261",1
"060971537054003","0500261",0.000001
"060971537111000","0500261",0.040061
"060971537053002","0500261",0.001729
"060971529044000","0500028",0.000007
"060971529044001","0500028",1
"060971529061009","0500028",0.000005
"060971535024008","0500260",1
"060971543051000","0500260",0.000001
"060971535024007","0500260",0.712718
"060971535024005","0500260",0.643852
"060971535024006","0500260",0.981596
"060971535024012","0500260",0.990210
"060971535024009","0500260",1
"060971535024010","0500260",0.993903
"060971543051003","0500260",0.002433
"060971535024031","0500260",0.274587
"060971535024011","0500260",0.993709
"060971543081001","0500263",1
"060971543081009","0500263",0.000002
"060971543081007","0500263",0.768914
"060971543071004","0500263",1
"060971543071002","0500263",1
"060971543081011","0500263",0.000001
"060971543071001","0500263",1
"060971543071009","0500263",1
"060971543071006","0500263",0.198220
"060971543071003","0500263",0.720395
"060971543071008","0500263",1
"060971543071007","0500263",1
